w;p
534877;1567976
171574;434579
764197;2291314
982787;2976387
342239;969566
507973;1485053
879740;2655048
75049;128677
966501;2924567
946866;2865012
593256;1751401
834977;2513647
282567;782162
362493;1034052
364315;1039934
423330;1220587
578033;1703983
917397;2774028
819441;2464271
999624;3029748
993586;3010545
914563;2764542
376076;1075330
108017;233423
348610;989368
326688;922628
63252;91517
102365;215686
310988;872835
479112;1393238
232794;624048
247341;670041
262960;719130
642954;1907259
758153;2272704
384530;1101723
735657;2199578
940054;2844665
265880;728010
887290;2679404
72790;121618
792112;2378234
789747;2370602
600406;1773371
940960;2847282
533507;1564161
815118;2450455
930739;2815310
756603;2268469
823732;2478206
602873;1781361
551367;1620464
1025724;3111152
884064;2668510
507293;1482790
542543;1592197
311718;874696
970958;2939010
646353;1917838
311526;874286
762523;2286199
964979;2919962
165994;416652
328658;928849
608212;1799062
835703;2515933
210347;555772
760842;2281014
361708;1031897
398167;1143382
123076;281706
966374;2924081
253814;691406
478788;1392137
847417;2552924
701314;2090816
623802;1847706
219358;583338
232519;623309
1049683;3186501
215053;570246
133529;314467
668501;1986492
586428;1730093
666385;1979768
752086;2253571
872562;2632037
155174;384065
360975;1029443
863810;2603750
731161;2185276
187899;484850
464062;1346760
685981;2042641
387465;1110588
1001127;3034196
958918;2900473
283509;785124
976314;2956694
580496;1711676
404888;1163934
389756;1117467
722385;2156042
774010;2322497
68670;108535
858607;2587997
463409;1344639
456665;1323817
428454;1237235
1030372;3125926
1003200;3040783
745362;2230869
338071;956522
754581;2261326
866105;2610640
487924;1421754
650094;1929257
532435;1560684
843438;2540027
1018421;3087577
533288;1563678
307895;863079
332746;940758
961909;2909986
560119;1648120
83058;155104
655196;1944402
359732;1024978
1031606;3129411
549611;1614766
974024;2948863
186002;478695
287268;796689
103476;219175
501508;1464310
743369;2224452
697772;2079245
327366;924797
275250;758897
348176;987876
773312;2320041
1037106;3147342
842578;2537396
525255;1538873
827828;2490621
118149;265632
489603;1427035
212089;561263
196439;511342
456372;1323026
1009260;3060006
1030127;3125088
791529;2376394
699708;2085944
710440;2118789
224565;599846
591947;1747105
516688;1512825
347708;986535
738570;2208836
980235;2968260
839086;2526657
131748;309009
473382;1374844
111333;244002
764576;2292221
949814;2873399
264931;725103
529197;1550526
58160;75627
435895;1259755
386973;1109074
811012;2437928
202375;530532
107774;232598
280445;775278
454732;1317543
828515;2492709
866214;2610848
376641;1077284
324064;913638
909334;2749454
966483;2924481
339599;960913
196014;509861
775629;2327194
911126;2754501
621110;1839586
723507;2159640
52448;57999
646159;1917107
317508;894427
563590;1659372
626479;1855479
411313;1183546
478315;1390638
824337;2480164
694140;2068173
1000724;3033220
169034;426908
376199;1075777
630003;1866049
193502;502161
401778;1154132
445308;1288819
57599;74312
569862;1679204
487939;1421927
203069;532665
149480;366548
308321;864285
878574;2651224
805533;2420391
690607;2056927
559584;1646359
477241;1387407
207982;548455
267210;732565
469938;1364848
925531;2799223
371416;1060738
936044;2832321
517420;1514918
222544;593555
386903;1108958
857631;2585002
237440;638236
60816;84087
657169;1951286
281055;777334
137313;326673
907728;2744314
282474;781956
378683;1083135
415256;1195836
185710;477531
591353;1745314
79062;142357
730323;2182598
432036;1248187
813145;2444727
120372;273722
321018;904586
875143;2639743
335077;947502
178312;454708
152194;375427
490883;1431194
909373;2749614
1021293;3097367
716936;2139108
647672;1921776
1024610;3107935
630670;1867764
755684;2265176
743850;2226250
640337;1898784
292264;811492
791511;2376366
638427;1892790
771171;2312918
644141;1911303
661509;1965165
135499;320504
606494;1793500
856137;2580317
683334;2034684
809851;2434120
945443;2860365
519263;1520344
876347;2643425
283486;785016
790083;2371615
461195;1338335
63316;91810
373738;1068145
755149;2263327
611394;1809636
306802;859498
67593;104974
808256;2429177
113930;251713
451721;1308348
359902;1025633
263654;721433
402775;1157136
241743;651203
907435;2743343
155508;385089
412312;1186410
116963;261832
56793;71683
190304;492137
398373;1144025
853543;2571659
690259;2055686
554241;1629201
939832;2844016
417084;1201574
942344;2851042
424986;1226217
960560;2905409
880531;2657441
1043531;3166776
352143;1001002
848922;2556870
309409;867604
607829;1797694
783606;2351942
724584;2163554
719175;2145858
222747;594081
891037;2691297
552531;1624113
786542;2361022
725835;2167936
462412;1341605
715144;2133822
931785;2818268
485970;1416053
547140;1607212
970966;2939087
708507;2112925
946729;2864440
765740;2295792
115174;255802
507636;1484025
189621;490448
477365;1387818
499713;1459115
650827;1931430
917537;2774378
916385;2770566
61369;85748
176349;448325
401533;1153574
741681;2218888
918614;2777923
110987;242730
949884;2873654
1033430;3135349
80403;146802
412867;1188045
170662;431478
992913;3008700
1028438;3120125
778808;2336703
128620;299431
212305;562082
138777;331411
799958;2402942
995655;3017009
706157;2105354
208335;549627
581590;1715214
539661;1583341
562193;1654590
783129;2350378
555737;1634381
795440;2388340
280997;777216
803666;2414576
909022;2748607
270852;744560
1005860;3048619
122277;279223
538284;1578674
324197;914079
245876;665208
585259;1726522
391097;1121519
683850;2036401
603558;1783356
189173;488913
203640;534629
722687;2156804
771286;2313242
963878;2916872
323025;910934
917777;2775095
79983;145557
159886;398141
1000297;3031975
413192;1189141
161298;402596
401353;1153003
139239;332822
636951;1888046
1027982;3118780
849506;2558978
102834;217074
333889;944134
643431;1908807
502566;1467637
545660;1602118
666904;1981746
803999;2415502
155600;385303
1033020;3133902
984349;2981282
922545;2789655
873126;2633656
430546;1243586
837805;2522824
725170;2165695
71759;118557
191413;495118
1046808;3176944
299954;836915
178317;454828
887230;2679284
482609;1404121
196552;511800
977621;2960831
655967;1946997
252258;686333
828865;2494134
352492;1002076
847147;2552042
863695;2603462
1043279;3165893
261663;715621
76976;135446
902249;2727266
980960;2970710
1018137;3086919
252727;688078
152111;375129
225847;603978
879765;2655072
1001612;3035884
832721;2505880
602032;1778644
174261;442146
792436;2379181
699331;2084831
779357;2338485
824220;2479689
723689;2160476
850039;2560733
498602;1455796
897273;2711341
422930;1219440
910666;2753415
895511;2705349
146971;357878
927318;2804442
759750;2277617
706833;2107326
961117;2907252
750728;2248648
593953;1753392
714933;2132985
260777;712812
446973;1293914
472120;1370887
939882;2844136
265599;727242
166394;417912
1012490;3069646
141943;341314
194150;504260
464759;1349090
848579;2555771
193953;503642
423103;1219968
435329;1258542
355825;1012955
327542;925365
132438;310869
360642;1028110
469129;1362400
724475;2163220
925405;2798763
1017693;3085449
424555;1224808
793655;2382876
657086;1950809
867492;2614641
285030;789434
333103;941589
435313;1258471
1037746;3149059
971122;2939468
524799;1537135
753450;2257535
1034322;3138195
281360;778424
265276;726154
840654;2531268
1008479;3057717
1003123;3040656
1024691;3108157
478587;1391553
925461;2799035
1011031;3064695
340239;963069
596047;1760067
226619;606302
212750;563392
534363;1566451
759827;2277940
686578;2044281
1047394;3178758
864390;2605474
590615;1743046
329251;930671
375800;1074338
766869;2299573
804207;2416010
410430;1180813
491573;1433487
672581;1999774
255288;696669
983964;2979881
455339;1319342
904202;2734086
429356;1240480
610101;1805458
511706;1497149
719856;2147985
657438;1951860
920058;2782275
469635;1363903
129533;301995
846300;2549568
325691;919305
974099;2949095
336385;951136
152410;375870
976512;2957281
296167;824134
370018;1056825
950315;2875184
1004348;3043948
842356;2536576
277839;767113
476984;1386422
503152;1469601
897396;2712014
578592;1705721
250397;680202
310917;872515
960188;2904521
671988;1998061
326417;921642
674289;2004646
832891;2506643
754073;2259950
669951;1990785
65209;97660
880400;2657010
505887;1478451
187916;484959
689405;2052988
671583;1996661
502047;1466044
979653;2966474
1045716;3173418
253314;689904
384565;1101903
480341;1396808
1000390;3032170
357017;1016562
166724;419006
806968;2424975
591046;1744259
606524;1793566
495114;1444775
183134;469371
307549;862101
341577;967597
821955;2472658
454575;1317101
663769;1972441
853241;2570963
769038;2306496
473280;1374522
1039438;3153615
312695;877936
446219;1291801
260090;711060
1039920;3155076
835853;2516432
106960;229861
154953;383437
333759;943742
653231;1939133
695780;2072917
469727;1364415
1003702;3042027
75960;131644
343650;974276
622920;1845142
575508;1696115
1016217;3080762
817979;2459977
236335;635179
836233;2517764
258886;707051
612567;1813495
941332;2848217
799481;2401239
940194;2844902
179120;456887
862295;2598874
178918;456306
710822;2120163
313730;881520
702810;2095471
587309;1732769
841424;2533745
1004873;3045730
778012;2334213
906540;2740474
688322;2050063
445090;1288009
243542;656688
766336;2297809
355237;1011385
1026087;3112449
668549;1986547
533050;1562746
523054;1532355
815481;2451707
1019748;3092191
85713;163318
872169;2630440
957899;2897784
664956;1975845
371026;1059818
845700;2547767
529890;1552622
474843;1379846
1020016;3092889
586293;1729508
888448;2683080
604143;1785344
298540;831668
780263;2341438
82781;154063
927337;2804577
945347;2859810
813865;2446775
560662;1650009
712964;2127080
1033279;3134713
951883;2879542
562092;1654275
241771;651230
537729;1576855
794251;2384476
238700;641811
405591;1166373
751589;2251725
838652;2525409
599522;1770717
649974;1928977
325236;917632
910524;2753010
994129;3012002
781011;2343397
926436;2802113
513747;1503224
932988;2821893
96899;198330
786091;2359519
588037;1735205
534280;1566307
286397;793909
555137;1632377
840121;2529978
648537;1924655
521408;1526926
71208;116830
95807;194896
190489;492709
590044;1741507
442025;1278391
220737;587797
977091;2959007
917224;2773317
472330;1371613
227829;609942
385656;1105457
437087;1263099
994090;3011921
589773;1740437
351237;997921
341728;967999
739207;2211175
363467;1037321
955205;2889821
885655;2673786
1020522;3094843
481582;1400523
337863;955778
261466;714896
457584;1326829
783528;2351711
324514;915040
870624;2624947
252907;688845
241298;649979
115823;258019
477844;1389344
1045559;3172992
869635;2621420
917358;2773702
91300;181166
283460;784932
335598;949058
1008795;3058714
497525;1452573
631270;1869857
87825;170170
603913;1784442
373840;1068463
564466;1662135
421790;1215719
313420;880250
98296;202582
251554;684021
704356;2100180
945231;2859616
612239;1812437
275939;761196
448092;1297518
166023;416894
553186;1625978
344598;977273
242134;652076
1002569;3038762
785366;2357707
514307;1505106
290333;805244
494671;1443163
611475;1809940
1013434;3072217
1035693;3142399
752439;2254553
293573;815875
755663;2265131
551905;1622193
197272;513945
712651;2126225
202788;531769
984805;2982886
516279;1511690
574586;1693237
969647;2934807
690539;2056595
803619;2414380
965296;2921094
791459;2376256
791835;2377167
706315;2105810
949555;2872715
306688;859258
489666;1427306
677971;2016690
1026301;3113310
740407;2214553
803735;2414894
675554;2008488
1009156;3059739
993534;3010427
721802;2154454
846857;2551151
291715;810031
860192;2592374
747536;2237759
721243;2152657
178845;456159
782632;2348892
641366;1902033
355950;1013255
741811;2219236
401540;1153578
581973;1716407
126884;293680
795695;2389101
757158;2270019
324462;914842
848368;2555322
292877;813691
456171;1322610
760525;2279756
188322;486390
775852;2327805
216417;574653
909219;2749248
93294;187091
237714;638920
496698;1450061
756037;2266498
269959;741427
316321;890228
321435;906007
1048552;3182575
731929;2187666
377908;1081097
794452;2385333
974480;2950573
766679;2298926
574727;1693741
987754;2992204
146533;356329
552974;1625350
175349;445648
1033601;3135854
101212;211975
78044;139016
1003018;3040135
918748;2778288
854761;2575801
504281;1473058
455989;1321742
754017;2259786
438893;1268190
1010032;3062218
350231;994553
978794;2963945
132294;310551
613855;1817114
654882;1943579
52200;57049
810287;2435334
997394;3022734
52564;58441
854165;2573836
303309;848914
103624;219665
833292;2507947
415758;1197420
946214;2862809
357140;1016863
661296;1964647
236250;634911
439971;1271378
687503;2047350
391051;1121437
630597;1867633
675328;2007714
704084;2099351
1004875;3045803
190348;492322
307565;862128
937049;2835370
66881;102960
444702;1286609
688685;2050823
52668;58580
616646;1825438
439288;1269291
959460;2902319
221728;590563
202300;530180
375521;1073387
880053;2656212
867351;2614247
848774;2556387
723025;2157909
105970;226730
315550;887276
948650;2870255
858926;2588878
256436;700038
592199;1747894
878540;2651064
595001;1756904
796245;2390908
251316;683255
451930;1309128
514675;1506427
1003620;3041868
145993;354617
337917;955919
372070;1062659
284220;787294
718565;2144218
620393;1837202
1026702;3114299
954100;2886532
888296;2682515
385239;1104113
107311;230923
702693;2095121
440903;1274449
109123;237015
787122;2362648
554341;1629627
686240;2043679
467963;1358762
824377;2480361
148263;362419
193863;503341
966297;2923847
982373;2975053
889210;2685157
594209;1754266
602772;1781063
958214;2898704
1042268;3162938
789294;2369151
264719;724499
610928;1808279
294179;817818
728554;2177224
572474;1687161
247381;670299
326786;922846
468805;1361223
480220;1396332
984874;2983096
622100;1842593
564707;1662837
333086;941585
499856;1459553
259290;708493
490891;1431225
53396;60738
653873;1941066
974355;2950185
529549;1551637
703614;2098132
269411;739374
846082;2548996
459006;1331525
505937;1478520
285412;790880
614755;1819845
777189;2331941
304760;853687
541165;1588026
406054;1167361
836891;2519761
180009;459768
675069;2007003
442654;1280286
706374;2105963
634545;1880503
580332;1711190
887260;2679315
997487;3023200
158577;394109
71505;117834
185878;478125
691659;2059983
1045825;3173900
145968;354510
343912;974993
727458;2173567
785349;2357700
814039;2447310
878863;2652387
716473;2137687
730002;2181670
440670;1273663
612291;1812588
699014;2083656
803241;2413477
623712;1847521
791657;2376815
334313;945266
384541;1101835
948562;2870061
238158;640139
105200;224415
65692;99180
821739;2471879
665801;1978191
221588;590041
968124;2930070
603747;1783894
190157;491754
229491;614471
400826;1151458
275208;758707
440349;1272764
845571;2547404
725355;2166184
79914;145274
1035878;3143259
533957;1565451
598952;1768832
850284;2561401
981489;2972177
297651;828902
