w;p
587174;1342045
222748;189810
1755402;15195450
973279;3832416
764549;2309290
787525;2455721
192296;141357
607659;1439451
327382;411378
972576;3826525
1862705;18138064
1151678;5512479
694089;1891055
1359370;8003681
317469;386699
364083;509532
247368;234243
782779;2425062
1008282;4132638
682675;1827593
1528668;10583310
1257947;6706757
1700629;13919965
364296;510133
1026263;4292227
129452;63988
1337678;7712258
290792;324137
292518;328015
847441;2861568
305638;358261
756121;2256831
1249762;6609076
1619676;12239597
411905;653589
68291;17796
895478;3212738
339248;441941
1210958;6159240
454821;798621
416156;667287
412455;655353
865554;2991238
1279626;6970329
725822;2073730
1211878;6169657
1479180;9768329
982800;3912729
1898817;19310473
1538925;10759310
83162;26393
381359;559454
1746362;14976053
360989;500843
499940;967391
1283066;7012809
1905644;19545818
1621214;12269551
1798190;16288073
915975;3369779
344955;457039
1042591;4440365
1669179;13240808
174099;115826
679842;1812024
1213632;6189549
54489;11328
326250;408520
921394;3412031
1577955;11452967
1276173;6927870
253324;245701
279609;299575
28867;3179
1261745;6752422
978220;3873970
1411726;8741139
888442;3159834
282311;305420
725613;2072497
750933;2224871
1601199;11885161
1599251;11848366
2009115;23934408
1540985;10794964
1922607;20152306
1857897;17990246
311151;371375
1227079;6343500
614401;1472306
1401581;8594344
974785;3845053
839706;2807193
1179662;5811872
881855;3110766
1630926;12460346
1903934;19486421
2016374;24331402
1873949;18490947
86517;28566
1386854;8384635
287956;317815
731078;2104881
1273540;6895617
1609407;12041389
1433341;9060423
461010;820777
338311;439487
519089;1044129
160182;98022
242780;225605
1414919;8787741
647030;1636944
204729;160272
561280;1224092
720029;2039693
1223543;6302768
297797;340022
2046716;26239787
1238625;6477749
1217465;6233171
1959975;21618127
1585924;11599473
950686;3645803
1235468;6440851
1068511;4681943
546576;1159663
359170;495771
184452;130038
837343;2790700
1267816;6825863
702266;1937246
1195431;5985215
1857377;17974366
1545838;10879371
1246769;6573605
841086;2816851
1330004;7611056
166730;106213
1302938;7261807
1255352;6675681
395177;601106
1884318;18825807
1491359;9963818
1232683;6408420
1970545;22072285
69151;18247
1556119;11060116
1488306;9914511
1594288;11755102
546715;1160263
744989;2188564
1874342;18503470
675224;1786800
444783;763352
266590;272216
531225;1094354
1739817;14819510
770287;2345390
1633662;12514615
654458;1675737
300567;346410
1989016;22918802
1819497;16869285
501249;972539
460111;817540
1098873;4975169
492498;938393
867252;3003563
373418;536210
1815395;16755290
893521;3197972
15778;950
1029401;4320457
1441015;9175964
1260137;6733062
646205;1632666
252159;243438
1926016;20278203
1010284;4150225
49687;9420
1611172;12075237
1614050;12130623
1628819;12418710
2061850;27423674
1993510;23136425
1341008;7756478
702133;1936490
993431;4003592
1937561;20715453
244089;228053
1824755;17016935
1986494;22798813
1589392;11663768
450824;784479
1898955;19315184
197519;149158
1205855;6101676
2035721;25492488
1705560;14029767
2080790;29371129
1291323;7115521
1402053;8601131
1269139;6841942
1278266;6953584
1303646;7270793
1751758;15106561
1810927;16632287
1037971;4398135
22530;1937
1565493;11227247
1284486;7030398
1445083;9237687
1094905;4936208
565981;1245080
1861064;18087411
374886;540469
105838;42759
1156192;5560072
1826891;17077417
1402873;8612932
1837501;17382266
1512158;10305245
2026810;24936866
573915;1280929
1435242;9088937
1405884;8656372
809535;2600740
33995;4409
1677028;13406985
1367885;8120284
1291084;7112533
1643612;12713942
1025352;4284052
1462947;9512695
66817;17036
249404;238129
801259;2545663
2083490;29730602
1458604;9445236
399825;615463
410905;650388
2022047;24655031
1681541;13503513
713773;2003282
738909;2151768
1236810;6456518
979274;3882870
1673751;13337344
2058844;27170294
1571506;11335649
928256;3465977
1184657;5866414
59855;13670
485598;911919
1236192;6449300
786841;2451290
80352;24639
1069357;4689962
1293176;7138717
832923;2759999
299881;344823
343709;453721
413939;660125
70020;18708
1151170;5507139
1037996;4398363
1076978;4762590
18538;1311
1235601;6442402
764237;2307336
876258;3069421
1961467;21681034
13088;654
316420;384133
737896;2145670
914932;3361682
1272820;6886816
1316205;7431519
2053274;26726492
1446819;9264128
327721;412235
1865079;18211719
1497405;10062069
576678;1293540
986479;3944031
632435;1562144
867777;3007379
1447974;9281753
1626333;12369759
1887115;18917769
6187;147
128601;63148
1790912;16095502
567884;1253629
1622015;12285179
1899002;19316789
70046;18722
1629301;12428223
673088;1775198
290123;322640
1167446;5679896
26054;2590
1805934;16496235
915009;3362280
371617;531009
239196;218972
1351884;7902205
1517567;10395645
2000197;23469881
932345;3498360
1043316;4447014
574248;1282445
1771403;15593209
764912;2311565
710981;1987148
1044006;4453349
1040921;4425071
568481;1256318
210878;170069
191742;140542
457331;807569
1756283;15217033
1823717;16987649
1363309;8057464
25657;2512
300900;347182
723727;2061385
1581223;11512841
350251;471281
1487767;9905827
1362674;8048776
99128;37506
1977532;22384029
1388750;8411411
216577;179411
1138945;5379660
799449;2533705
219586;184445
1757752;15253101
2037021;25576993
327192;410897
1775617;15700047
410233;648242
171868;112871
414458;661798
1763311;15390515
1308010;7326355
1363200;8055973
1885560;18866555
456055;803013
1347947;7849222
151302;87442
1923607;20189091
1484208;9848646
1874410;18505638
859658;2948667
83760;26774
674011;1780206
528152;1081519
1263565;6774380
2008898;23922813
1989733;22953191
1108784;5073333
400225;616706
93869;33630
1782792;15884034
1680182;13474369
1879085;18655639
1930360;20440709
1797657;16273871
1527478;10563053
41368;6529
1952952;21326988
1556192;11061409
1707227;14067099
501144;972126
2028302;25027205
2082423;29584596
1439526;9153455
1412462;8751864
994611;4013755
1753544;15150051
1154422;5541378
1689784;13681708
1408232;8690365
1377887;8258873
1213759;6190991
204218;159471
1087754;4866483
1702631;13964432
1347021;7836798
1950616;21231900
1852769;17834536
1928897;20385714
227674;198323
213522;174372
1909626;19685330
671452;1766339
2075520;28747418
845218;2845880
613431;1467555
524180;1065047
1054577;4551089
1527847;10569331
665527;1734458
1576967;11434922
1042428;4438871
1541369;10801622
781151;2414595
910105;3324358
532971;1101682
1033320;4355873
1521914;10468787
274593;288877
55643;11813
1986605;22804063
1497820;10068843
1467283;9580435
1390602;8437630
792994;2491319
404100;628821
1413703;8769971
716892;2021390
1203502;6075256
64418;15834
207490;164635
1548171;10920154
2074692;28656770
226848;196882
317272;386216
35507;4810
1457156;9422831
1257318;6699216
122711;57491
1125895;5245703
672211;1770446
68680;17999
977905;3871313
598446;1395193
897984;3231704
75770;21908
785706;2443945
297350;338997
1225770;6328401
440163;747397
963954;3754721
1971783;22126822
475897;875364
520000;1047856
846434;2854456
1887380;18926518
340341;444813
315609;382155
643668;1619547
1744534;14932140
1091644;4904334
623394;1516749
1454058;9375040
1034933;4370502
1900230;19358794
651022;1657732
1041689;4432101
1389947;8428350
790024;2471952
352636;477768
1955395;21427352
342145;449573
1085459;4844238
324750;404749
739681;2156421
916000;3369973
727923;2086152
1933469;20558491
1228072;6354971
1264852;6789938
1692305;13736701
1954210;21378550
97758;36476
390608;587164
1201316;6050780
328757;414862
271610;282608
2055790;26923132
1681965;13512619
1038075;4399083
781474;2416669
610206;1451816
1150247;5497447
1260865;6741822
801343;2546218
1375759;8229239
1048414;4493946
2089095;30615977
279217;298732
1042571;4440182
514441;1025221
1262693;6763853
1313497;7396648
1375075;8219731
1041821;4433309
1074145;4735510
1396204;8517316
10368;411
52829;10649
586938;1340943
1150723;5502444
1091031;4898357
1570952;11325622
1610080;12054285
2008337;23892910
1848030;17692374
572916;1276385
1131784;5305883
1977709;22392054
1168587;5692138
90718;31409
961970;3738312
1640696;12655204
1979835;22488956
219900;184974
1260320;6735263
1082651;4817108
1955373;21426444
879372;3092385
13253;671
724467;2065741
208766;166671
1303871;7273650
1944555;20989059
378405;550748
430616;714978
822205;2686350
1214717;6201876
937699;3541029
1747909;15013334
1822068;16941264
827326;2721398
1732450;14645549
1951452;21265832
615839;1479365
1840891;17481265
1449108;9299084
1340553;7750425
1473318;9675374
81852;25568
418098;673593
1007477;4125580
485710;912345
1892194;19086607
1105722;5042875
355873;486644
810586;2607782
787021;2452455
1387238;8390053
634285;1571521
1937436;20710625
1958173;21542651
486440;915128
1830447;17178760
540687;1134373
1403476;8621618
1191684;5943718
1312067;7378282
1856795;17956617
975363;3849910
473698;867185
1828587;17125649
1694173;13777602
94780;34286
1845774;17625270
941275;3569699
1474699;9697207
1161032;5611399
1953108;21333368
291248;325159
482869;901556
1030403;4329496
1956798;21485425
1291183;7113771
1721047;14380826
133038;67585
1224330;6311819
103692;41041
109552;45814
725203;2070079
1426865;8963818
1729664;14580369
1267984;6827904
1794288;16184466
5393;111
546955;1161300
1067854;4675721
172433;113616
483156;902643
1134991;5338842
1839045;17427258
1222495;6290731
171939;112965
815203;2638844
1164847;5652075
1078666;4778771
1725880;14492363
1878819;18647054
866113;2995292
681440;1820797
1373844;8202640
918646;3390566
102588;40172
141730;76716
805175;2571641
957393;3700623
2044171;26059813
469933;853276
1798037;16283995
1220648;6269553
1068726;4683980
1815056;16745915
1258711;6715926
394492;599005
1632353;12488622
1649836;12840224
2056549;26983657
971896;3820833
501545;973705
728657;2090501
948865;3631003
1661541;13081133
399526;614534
1499304;10093096
703637;1945051
1355388;7949584
51282;10034
825641;2709837
827918;2725466
1113040;5115863
1729883;14585481
1180074;5816358
1385108;8360034
419472;678074
43213;7125
496854;955311
2078025;29032950
437581;738556
149516;85387
1842967;17542284
1693651;13766159
1223461;6301826
908983;3315718
375005;540815
1457194;9423419
1240775;6502961
242921;225868
496472;953821
1940791;20840957
249960;239195
784371;2435322
1568946;11289382
293038;329188
1222503;6290823
726995;2080660
1739649;14815516
890287;3173657
1041839;4433474
272663;284813
1008855;4137667
389608;584135
658644;1697815
1185982;5880939
319841;392533
1133105;5319443
964539;3759567
830843;2745617
1422664;8901586
1625733;12357973
2086911;30242433
1489741;9937661
978088;3872857
973543;3834629
1635801;12557204
1207526;6120486
1144875;5441254
1439040;9146117
88806;30099
1055829;4562752
1892996;19113489
1721930;14401132
486479;915277
54984;11535
196931;148269
1747511;15003733
665;2
750442;2221860
1989404;22937396
850103;2880419
1982996;22634818
545656;1155693
985388;3934733
1860147;18059197
1739136;14803330
814936;2637042
31098;3690
891438;3182299
1176882;5781662
1382643;8325396
1453267;9362869
386003;573281
562316;1228701
623217;1515867
1192983;5958082
144096;79301
206277;162711
1428574;8989233
492191;937207
1021254;4247399
1864856;18204781
423418;691026
39973;6096
149339;85185
485537;911686
1330894;7622743
867636;3006354
1298689;7208046
2070252;28197343
1762632;15373652
1256674;6691500
200354;153480
2032802;25306087
1390201;8431948
402434;623597
184318;129849
1979297;22464344
287179;316094
347259;463208
1340216;7745944
388518;580842
508487;1001264
752053;2231749
169028;109166
645836;1630754
1928941;20387364
888492;3160208
2057472;27058049
359726;497318
2055711;26916866
496250;952955
1574676;11393179
1413381;8765270
1830444;17178675
475557;874096
746888;2200128
383332;565307
446328;768727
1893439;19128365
1184445;5864092
81140;25125
848804;2871212
1157780;5576878
562698;1230403
2058518;27143439
1659613;13041140
1084080;4830903
795204;2505786
1790790;16092298
1735727;14722641
1735661;14721084
1072328;4718192
1741870;14868409
1595388;11775713
70061;18730
1458686;9446506
547200;1162360
1788346;16028296
1733690;14674666
1052067;4527762
211016;170293
1218207;6241639
457445;807976
535876;1113931
374786;540178
1479484;9773170
394762;599833
705932;1958153
1711758;14169120
239131;218852
1806628;16515058
115014;50500
1442994;9205950
763696;2303951
633951;1569826
143260;78383
223569;191216
1684874;13575268
37788;5448
1475987;9717606
1073438;4728767
841692;2821098
848932;2872118
1373088;8192157
930630;3484756
611024;1455800
518433;1041449
29289;3273
2041022;25843234
1076420;4757248
1425733;8947015
1597068;11807258
277055;294104
2070934;28265256
875940;3067082
1109734;5082807
1657512;12997698
577172;1295802
488975;924826
275380;290543
236716;214440
1901780;19412031
1284593;7031725
422602;688337
1079076;4782706
645463;1628823
717249;2023468
669109;1753694
1847745;17683877
1760209;15313655
889341;3166565
1387653;8395911
1063835;4637773
527869;1080341
52998;10717
96040;35205
1718547;14323506
132076;66610
584821;1331088
1609609;12045258
327157;410809
742849;2175573
1315871;7427211
446562;769543
884443;3129991
1494552;10015606
599873;1402000
22952;2010
2053920;26776414
902908;3269160
1944660;20993220
1675723;13379207
1441801;9187865
1850598;17769206
839500;2805753
145711;81091
1736537;14741768
2085996;30098018
1393057;8472481
1917990;19984009
62684;14993
452367;789922
1978874;22445037
360975;500804
600453;1404772
1759008;15284020
1737110;14755315
1642142;12684297
977262;3865893
1853018;17842051
309324;367003
1717406;14297430
657528;1691914
1265776;6801123
1946689;21073936
605098;1427074
1324480;7538810
1094666;4933868
182550;127365
2027719;24991784
489018;924991
745605;2192311
1359249;8002033
1698934;13882436
619631;1498066
1307768;7323266
1909911;19695380
2031632;25232618
1774270;15665799
534395;1107677
1354614;7939100
690047;1868447
673842;1779289
1473830;9683464
39485;5948
682253;1825269
1383705;8340306
290298;323031
1206948;6113975
272936;285386
1083523;4825523
1366594;8102524
747790;2205632
1486719;9888961
1759133;15287101
33113;4183
296328;336659
1549055;10935643
822905;2691126
1838949;17424456
1365904;8093044
1197128;6004072
256476;251876
514358;1024885
732306;2112196
1264668;6787712
396088;603906
2010328;23999500
1271309;6868371
616353;1481893
27954;2982
643515;1618757
312076;373599
984261;3925142
706668;1962365
106733;43485
31705;3835
1554907;11038670
1359416;8004308
163735;102426
1632180;12485191
797736;2522418
866981;3001594
1213500;6188051
2063439;27562096
625973;1529625
152796;89179
557492;1207318
783205;2427805
735675;2132336
1281967;6999218
478674;885748
966313;3774286
1500037;10105094
1834138;17284829
908982;3315710
1168759;5693985
1246580;6571369
397252;607494
950508;3644355
1235913;6446043
206650;163302
1431049;9026139
1210173;6150361
1135128;5340253
997283;4036826
72529;20074
1091560;4903515
1427158;8968171
1965013;21832094
591661;1363070
1603800;11934459
1767919;15505547
423121;690046
371065;529420
1859268;18032214
1300342;7228927
2066715;27858441
5111;100
1802540;16404581
570135;1263782
482371;899672
1012695;4171464
860;3
800868;2543077
1808196;16557689
687301;1853172
300284;345755
936988;3535345
1267439;6821287
301347;348220
1014949;4191381
258563;256008
684695;1838738
1269951;6851823
277188;294387
817889;2657011
901475;3258234
816574;2648108
1381547;8310030
1674824;13360106
329136;415825
1803351;16426422
436064;733387
125992;60610
1544355;10853516
825907;2711661
1657443;12996274
382918;564076
1576317;11423065
131389;65919
2030805;25181102
1653151;12907995
1146006;5453054
1775400;15694524
564055;1236458
318245;388603
